track_id,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
2KmDMUum37jq4TFaHXD3JY,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Christo Redemptor,43,Charlie Musselwhite,Stand Back!,https://i.scdn.co/image/ab67616d0000b273cd32199f9ba1773e2ea18c30,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'harmonica blues', 'modern blues', 'traditional blues']",41,0.485,0.2,7,-15.57,0,0.0276,0.703,0.919,0.149,0.19,82.827,201000,3,blues
7qOFo8CJMGexuOkSOynx6b,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,That's All Right,38,"Arthur ""Big Boy"" Crudup",That's All Right Mama,https://i.scdn.co/image/ab67616d0000b273979fde289b626afcabd9e06c,"['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'rock-and-roll', 'traditional blues']",32,0.59,0.424,5,-13.864,0,0.0537,0.934,0.0162,0.149,0.819,106.636,176973,4,blues
2oJkO8Ilap6ALTJaiS4oKQ,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Happy With My French Friends,46,Hubert Sumlin,My Guitar and Me (Blues Reference),https://i.scdn.co/image/ab67616d0000b27333a41d6197646e2c96edeaa2,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'modern blues', 'traditional blues']",38,0.648,0.488,0,-12.653,1,0.0349,0.0516,0.795,0.133,0.817,111.498,240893,4,blues
2zrOjVxciIV3xNSmIaxz8v,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,The Sky Is Crying,36,Jimmy Johnson,Livin' The Life (Blues Reference),https://i.scdn.co/image/ab67616d0000b273d2a713e437446db32c3e0823,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'traditional blues']",32,0.401,0.529,2,-10.072,0,0.033,0.796,0.0129,0.168,0.729,182.436,340787,3,blues
3tCiKRhzD9F9gzB0meyZ2R,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Messin' With The Kid,44,Junior Wells' Chicago Blues Band,Vanguard Visionaries,https://i.scdn.co/image/ab67616d0000b27322a7009a329212d625c040f7,"['acoustic blues', 'blues', 'electric blues', 'traditional blues']",29,0.67,0.739,5,-9.389,1,0.122,0.723,0.000103,0.55,0.752,139.063,142413,4,blues
52ksIFCo9VtfEKh0y9SxBW,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Anna Lou Blues,32,Tampa Red,Presenting Tampa Red,https://i.scdn.co/image/ab67616d0000b273d028dd1c1181e6b57c1cb75c,"['acoustic blues', 'blues', 'boogie-woogie', 'chicago blues', 'country blues', 'traditional blues']",27,0.568,0.495,10,-7.686,1,0.0357,0.965,0.0172,0.159,0.8,105.746,174120,4,blues
3aeg3NqGc2JkfVUzlUs2aa,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Mini Skirt,39,Louisiana Red,World on Fire,https://i.scdn.co/image/ab67616d0000b27396e2c0479804649ca43b3dae,"['acoustic blues', 'blues', 'electric blues', 'louisiana blues', 'traditional blues']",29,0.332,0.769,2,-9.485,1,0.068,0.000983,0.000136,0.193,0.817,158.23,124160,4,blues
6kucNn22HB0qb2ZPa1BrNl,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,"Cold, Cold Feeling",53,Albert Collins,Ice Pickin',https://i.scdn.co/image/ab67616d0000b273ab7120e16c330940e2ebb5a5,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues', 'traditional blues']",45,0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,318840,3,blues
47Uy9JJlUZO3zIrhb2TAs0,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Down the Dirt Road Blues,26,Charley Patton,Presenting Charley Patton,https://i.scdn.co/image/ab67616d0000b2736a6faafc77ca12c288bb2c31,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'pre-war blues', 'traditional blues', 'traditional folk']",27,0.473,0.302,1,-10.009,1,0.0344,0.971,0.036,0.106,0.524,119.147,174573,4,blues
4vqDFur1cyE8lS1oD3XiCB,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,I Got the Cross the River Jordan,39,Blind Willie McTell,Atlanta Twelve String,https://i.scdn.co/image/ab67616d0000b2730d8ec239267bbe4f8019bdf0,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'piedmont blues', 'traditional blues', 'traditional folk']",31,0.538,0.177,0,-14.158,1,0.0447,0.91,0.00825,0.0927,0.415,77.396,240360,4,blues
7eNHeLu7yJB5HN9Srvrocv,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,If You See My Rooster (Please Run Him Home),36,Memphis Minnie,Hoodoo Lady (1933-1937),https://i.scdn.co/image/ab67616d0000b273a0aa7a0dd5a209dc5bcb7e4d,"['acoustic blues', 'blues', 'boogie-woogie', 'country blues', 'memphis blues', 'traditional blues']",28,0.792,0.142,3,-16.024,1,0.0442,0.985,0.184,0.112,0.669,94.375,195307,4,blues
5ir1f5VeoXXRpc1hN0kDsK,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Evenin',43,Jimmy Witherspoon,Evenin' Blues,https://i.scdn.co/image/ab67616d0000b273cffa04fdeeaf21301bf2ceed,"['acoustic blues', 'blues', 'electric blues', 'jazz blues', 'jump blues', 'rhythm and blues', 'traditional blues']",34,0.425,0.0716,8,-18.692,0,0.0457,0.917,9.83e-05,0.174,0.348,115.208,160493,4,blues
5uErxUghBfF0UliaoLlFBj,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Jumper Hanging Out On the Line,45,R.L. Burnside,Mississippi Blues,https://i.scdn.co/image/ab67616d0000b273392b959593f29f3e9bc30cf6,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'electric blues', 'modern blues', 'punk blues', 'traditional blues']",44,0.845,0.163,2,-13.785,1,0.0506,0.845,0.00242,0.122,0.46,98.161,152076,4,blues
760clbeDBWmBsBLbszWuNZ,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,I'm A Man,56,Bo Diddley,Bo Diddley,https://i.scdn.co/image/ab67616d0000b273dcd1d02a2b91f0842ad105ed,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'funk', 'rock-and-roll', 'rockabilly', 'soul', 'traditional blues']",47,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,164547,4,blues
2P9nh9pTK96dE0b6NBbTSs,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,"Dark Was the Night, Cold Was the Ground",45,Blind Willie Johnson,Dark Was The Night (Mojo Workin'- Blues For The Next Generation),https://i.scdn.co/image/ab67616d0000b273ca26ce52fd1ac32db22ecacc,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",33,0.394,0.0406,9,-23.179,1,0.044,0.968,0.0453,0.0976,0.2,116.117,198560,1,blues
7oPtvnTx5tvMnfR2e1y7lC,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Some Day Baby,22,Lonnie Johnson,Presenting Lonnie Johnson,https://i.scdn.co/image/ab67616d0000b273f85ead0077ccbfbeb51a8faa,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']",29,0.498,0.258,3,-12.622,1,0.0456,0.964,0.00486,0.124,0.687,82.476,188280,4,blues
4q8AnAeRxSLTH4Z5Pb4Niz,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Walk On,32,Sonny Terry and Brownie McGhee,An Introduction To Sonny Terry & Brownie McGhee,https://i.scdn.co/image/ab67616d0000b2735b7a346475373e01850aece9,"['acoustic blues', 'blues', 'traditional blues']",27,0.671,0.176,0,-17.99,0,0.0498,0.751,0.00595,0.125,0.746,112.017,191813,4,blues
5insosOirGOL3cvJ0li2bD,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Black Angel Blues,36,Robert Nighthawk,Presenting Robert Nighthawk,https://i.scdn.co/image/ab67616d0000b27341c44a9ab87575fcd3aa91fe,"['acoustic blues', 'blues', 'country blues', 'traditional blues']",24,0.673,0.341,4,-8.476,1,0.0447,0.993,0.0936,0.128,0.383,71.777,184467,4,blues
5uB1s6sOdBqhc08NYR7y2J,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Bring It On Home To Me,38,Sonny Terry,Sonny & Brownie,https://i.scdn.co/image/ab67616d0000b273f27e033af1beb9646d93a0dd,"['acoustic blues', 'blues', 'country blues', 'harmonica blues', 'piedmont blues', 'traditional blues']",32,0.772,0.236,4,-15.503,1,0.0302,0.494,0.00371,0.117,0.821,106.192,213893,3,blues
1a8JNXclpuzv9Rx8KxBbIO,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Got The Bottle Up And Gone,39,Sonny Boy Williamson I,Sonny Boy Williamson Vol. 1 (1937 - 1938),https://i.scdn.co/image/ab67616d0000b2737b5e829e116bad07dd037e38,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'harmonica blues', 'traditional blues']",27,0.612,0.117,9,-15.357,1,0.177,0.99,0.00031,0.0788,0.781,172.444,153260,4,blues
7n4zQp0b3vnsmcjmEfLo2r,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Further Up on the Road,36,"David ""Honeyboy"" Edwards",Honeyboy Edwards: Missisippi Delta Bluesman,https://i.scdn.co/image/ab67616d0000b2739f5cd87c1d5e639a36cbc1b1,"['acoustic blues', 'blues', 'delta blues', 'traditional blues']",24,0.73,0.195,9,-15.073,1,0.0553,0.858,0.0107,0.112,0.699,111.874,260040,4,blues
5SbzJktq4z4iBVkdtYiYly,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Blues Ain't Nothin',42,Johnny Copeland,Jungle Swing,https://i.scdn.co/image/ab67616d0000b2730137124dfd668d7dc60f1bb6,"['acoustic blues', 'blues', 'electric blues', 'texas blues']",32,0.627,0.486,10,-9.448,0,0.0396,0.276,0.000518,0.277,0.692,171.601,242333,4,blues
5LmmZgxFg1sSfxENxsdtak,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Meet Me in the City,47,Junior Kimbrough,First Recordings,https://i.scdn.co/image/ab67616d0000b27363b7e3b8951104a28ddfa3bb,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'modern blues rock', 'punk blues', 'traditional blues']",39,0.566,0.64,2,-7.88,1,0.0249,0.903,0.474,0.134,0.332,133.53,151360,4,blues
46UJ5i1A99706FL2khLqhx,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Big Town Playboy,27,Eddie Taylor,Big Town Playboy,https://i.scdn.co/image/ab67616d0000b27301651871110c629219681f25,"['acoustic blues', 'blues', 'electric blues', 'traditional blues']",24,0.57,0.703,4,-7.577,1,0.0703,0.975,0.00032,0.215,0.804,99.598,179931,4,blues
1D9g8e2fxehc3Ce3hlk9bd,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,I'm A Bluesman,41,Juke Boy Bonner,The Sonet Blues Story,https://i.scdn.co/image/ab67616d0000b2736fccd023f9c32579ae5ec366,"['acoustic blues', 'blues', 'electric blues', 'texas blues', 'traditional blues']",29,0.566,0.396,0,-8.664,1,0.0645,0.705,2.4e-05,0.142,0.693,102.761,187200,4,blues
1c676ThK6tHWNmCZw4yWGN,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Match Box Blues,28,Blind Lemon Jefferson,Presenting Blind Lemon Jefferson,https://i.scdn.co/image/ab67616d0000b273e0c6cfa4c1b70ec93ca00a6c,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'gospel blues', 'pre-war blues', 'texas blues', 'traditional blues', 'traditional folk']",28,0.484,0.282,10,-12.294,1,0.0507,0.977,0.0167,0.0777,0.523,79.486,183040,4,blues
4E3n9S34nNuJ25OiR8UxRg,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Teardrops,34,Carey Bell,Good Luck Man,https://i.scdn.co/image/ab67616d0000b273c1afe28e8fa417085838a09d,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'harmonica blues']",29,0.507,0.241,9,-13.191,0,0.0287,0.342,0.0237,0.0671,0.361,133.939,428267,3,blues
4Er5rZBXn4DHdSRpnyLgRb,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Sugar Babe,32,Mance Lipscomb,Presenting Mance Lipscomb,https://i.scdn.co/image/ab67616d0000b2736d6d35d27fdd86ed09d58cef,"['acoustic blues', 'blues', 'country blues', 'texas blues', 'traditional blues', 'traditional folk']",27,0.544,0.251,3,-17.518,1,0.0764,0.982,0.34,0.109,0.517,101.591,126693,4,blues
4OGyibX2nayDVCUfFN4u8x,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Dengue Woman Blues,43,Jimmie Vaughan,The Essential Jimmie Vaughan,https://i.scdn.co/image/ab67616d0000b273027a4fed3c0ff6619fef70e4,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'modern blues', 'soul blues', 'texas blues']",39,0.393,0.358,5,-9.598,0,0.0471,0.33,0.0313,0.12,0.598,180.075,383760,3,blues
22NOT27K2vSkrpfl5trfAs,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,When My Baby Left Me,35,Furry Lewis,Shake 'Em On Down,https://i.scdn.co/image/ab67616d0000b273a7682bedeecff0fbd1feac5a,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'memphis blues', 'traditional blues', 'traditional folk']",27,0.392,0.103,0,-21.015,1,0.0307,0.899,0.0185,0.16,0.0679,101.12,203333,4,blues
1tYvwe0nTQhmL76LRaxTql,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,All For Business,36,Byther Smith,Throw Away The Book,https://i.scdn.co/image/ab67616d0000b273e00f6f65ee308a30c71cad68,"['acoustic blues', 'blues', 'electric blues', 'modern blues']",28,0.716,0.647,0,-8.118,1,0.0302,0.632,0.296,0.377,0.891,109.024,199253,4,blues
1yKah8BCP3Vgq2tPBOLKL0,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,All Your Love - Stereo,57,John Mayall & The Bluesbreakers,Bluesbreakers,https://i.scdn.co/image/ab67616d0000b273c40ff56a16cebb8f30af1f66,"['blues', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'traditional blues']",48,0.321,0.625,2,-5.219,0,0.0302,0.491,5.08e-05,0.345,0.777,107.338,212600,4,blues
5oh9VZzYQcr1DW5cAOFZjV,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Little Laura Blues,28,Sleepy John Estes,Presenting Sleepy John Estes,https://i.scdn.co/image/ab67616d0000b2736bc985181d126da076fb9549,"['acoustic blues', 'blues', 'boogie-woogie', 'country blues', 'memphis blues', 'traditional blues']",22,0.819,0.27,8,-10.017,1,0.0483,0.985,8.15e-05,0.133,0.723,124.781,151307,4,blues
3cg0dJfrQB66Qf2YthPb6G,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,The Thrill Is Gone,62,B.B. King,Deuces Wild,https://i.scdn.co/image/ab67616d0000b2730cb9e4d49412fce4ae730004,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",61,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,301133,4,blues
3rBQK9MjFjTzKGYadyQCbj,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Do Unto Others,44,Pee Wee Crayton,Pee Wee's Blues: The Complete Aladdin And Imperial Recordings,https://i.scdn.co/image/ab67616d0000b2736c9a8055305dbc83bf4761a6,"['acoustic blues', 'blues', 'boogie-woogie', 'electric blues', 'rhythm and blues', 'rock-and-roll', 'texas blues', 'traditional blues']",32,0.669,0.475,10,-9.929,1,0.0312,0.536,0.0,0.335,0.733,125.493,142773,4,blues
2XBeWZJeIojOrFOfVvn2dF,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Sadie,46,Son Seals,Nothing But The Truth,https://i.scdn.co/image/ab67616d0000b2730096e3e486cb98c37957cf90,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'modern blues']",35,0.502,0.753,11,-9.625,0,0.0395,0.142,0.00824,0.0891,0.927,122.656,367533,4,blues
0fd3K9vn8kqLDJHlyRIrR3,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Sensitive Kind,47,John Mayall,A Sense Of Place,https://i.scdn.co/image/ab67616d0000b2739c106066f658cc2761bb513b,"['acoustic blues', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'harmonica blues', 'modern blues', 'roots rock', 'traditional blues']",44,0.774,0.526,5,-11.366,0,0.0287,0.606,0.038,0.0997,0.712,96.738,316960,4,blues
2O36OWzPpO7qg7CxdmPtN3,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Papa's on the House Top,32,Leroy Carr,The Essential Leroy Carr,https://i.scdn.co/image/ab67616d0000b2736583349beabc903f71275a1d,"['acoustic blues', 'barrelhouse piano', 'blues', 'boogie-woogie', 'piano blues', 'traditional blues']",23,0.683,0.285,3,-12.101,1,0.0366,0.994,0.603,0.122,0.783,94.913,175400,4,blues
0p5zJBYoJOzVLBiDeA0PvS,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Where Did You Sleep Last Night,49,Lead Belly,The Tradition Masters: Lead Belly,https://i.scdn.co/image/ab67616d0000b2733d4d818767af61139f0065aa,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues', 'traditional folk']",39,0.57,0.241,4,-12.138,1,0.0473,0.948,0.0224,0.111,0.543,115.352,181893,3,blues
3YGsgJqtIWKjMjZtKLk11Z,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Be Careful With a Fool,53,Johnny Winter,Johnny Winter,https://i.scdn.co/image/ab67616d0000b27305e6346e31e001003b24cb21,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'texas blues', 'traditional blues']",45,0.294,0.736,7,-7.961,0,0.151,0.282,0.0418,0.102,0.753,208.576,314880,3,blues
4aWZIBCBMQEgMna9JpgW90,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Stop,47,Mike Bloomfield,Super Session (with Al Kooper & Stephen Stills),https://i.scdn.co/image/ab67616d0000b273457c10ba077a65bb5fff437e,"['blues', 'blues rock', 'chicago blues', 'electric blues', 'traditional blues']",38,0.477,0.607,9,-8.33,1,0.0471,0.256,0.146,0.107,0.64,87.301,258800,4,blues
3NWDb3bbMBTArBblzG4jMX,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,The Things That I Used To Do,45,Guitar Slim,Sufferin' Mind,https://i.scdn.co/image/ab67616d0000b27384c5a8fdb500987c7ba35fe9,"['acoustic blues', 'blues', 'louisiana blues', 'new orleans blues', 'traditional blues']",30,0.48,0.303,5,-13.675,1,0.0384,0.812,0.0,0.0889,0.643,98.282,180453,3,blues
6QYEoTGa0Boucy6htF83tb,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Cadillac Assembly Line,53,Melvin Taylor,"Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]",https://i.scdn.co/image/ab67616d0000b273dea25f327a8ae1257b7ace4f,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'modern blues']",42,0.735,0.355,9,-19.032,0,0.0387,0.656,0.094,0.119,0.724,93.553,318333,4,blues
3HGgzL1P0Y3rURC1mU6Hls,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Grits Ain't Groceries (All Around The World),47,Little Milton,Grits Ain't Groceries,https://i.scdn.co/image/ab67616d0000b27341b9960bd547e4e6049041aa,"['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'traditional blues']",37,0.683,0.507,1,-14.429,0,0.0726,0.517,0.0,0.151,0.904,120.63,159920,4,blues
6a2GFiWodKXdHDFPcaCRdL,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Lonesome Bedroom Blues,36,William Clarke,Blowin' Like Hell,https://i.scdn.co/image/ab67616d0000b2732574f9dbed2ba13c9f7b9bd6,"['acoustic blues', 'blues', 'boogie-woogie', 'chicago blues', 'electric blues', 'harmonica blues', 'modern blues']",27,0.384,0.455,7,-13.386,0,0.0312,0.29,0.00241,0.116,0.481,179.803,345667,3,blues
3lzYygPp67p7T9QDdrLja5,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Rings,46,Lonnie Mack,The Hills Of Indiana,https://i.scdn.co/image/ab67616d0000b273f4d9d72f2f1f59212b2ca1a2,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']",35,0.515,0.478,2,-9.564,1,0.0298,0.724,0.0326,0.22,0.494,86.202,192747,4,blues
4uIHPormmUH31qyjP7CU4d,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Statesboro Blues,58,Taj Mahal,Taj Mahal,https://i.scdn.co/image/ab67616d0000b273cc837c65adffa13659a3bafe,"['acoustic blues', 'blues', 'blues rock', 'classic rock', 'country blues', 'country rock', 'folk', 'folk rock', 'harmonica blues', 'jazz blues', 'modern blues', 'roots rock', 'soul', 'traditional blues']",54,0.673,0.481,9,-9.88,1,0.0488,0.0764,4e-05,0.127,0.767,117.087,178973,4,blues
4gvoIPegQWM7TOzVY6cGfW,https://open.spotify.com/playlist/7qACZGMjyo64TdUdKAegjp?si=1d3b035785164673,The Sound of Blues,Better Day,26,Brownie McGhee,Presenting Brownie McGhee,https://i.scdn.co/image/ab67616d0000b2739148c1b79363a58349632ae0,"['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues']",31,0.552,0.383,2,-11.837,1,0.0357,0.701,0.0,0.154,0.545,86.593,183040,4,blues
